	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
magnetospirillum sp.	11.138467822456204048289007900	18.961712993158573985928588280	16.324204796734138458921585300	22.413399749039887448191946460	24.481844255641539044320580120	27.186840166953105818806776330	77.472578202902832662407209070	77.741809962992706168710208880	73.668038056055541270249421450	87.12566624539809879663717787	29.457475551729909380006216680	13.218037821238079844835946340	9.203443992653381886127419230	12.371965652298515066922823810	12.410343432748941879852800440	84.83055313193790547603210118	84.97965066983211802611497372	18.715698017412446144770009120	26.293980675088465558020571680	16.640714211564413993563791130	12.206591913013931362555215770	6.1992175744808907613602166700	84.70308788598574821852731591	88.81818815169178607092264462	84.24358869539149156514866596	7.6517914751853363706990769400	9.536817259623672311139989130	23.383691947708428709496922530	22.874707528558976005872367760	16.645052007516607998306116510	69.908121014295644815184211320	70.914916711894125996743622930	75.264392017993013351198736660	37.574196713269560951680156980	47.529764084535696556887445780	17.072412499330010183845205550	14.024616101004328454561810120	16.821036942403917811135952300	48.248021355313070762890460360	30.681886503989624399838525430	35.464770862074174026000181260	9.507864267691654679651944250	10.348677549548549950763512300	40.771006418560255573628385810	21.813188999880606518884068930	32.457580733442802408319649700	35.66226565803693088380397500	18.054503791268771943627619710	4.5916332324441003261303113500	2.7365567845800021903405979600	3.0135284926347841183776492700	19.966033143947684038203958710	15.918716505782601038268322750	0.8105263157894736842105263200	1.035143900299834784914434900	0.9580118078555274147233963300	1.8742451054745653211988427300	1.3110116352282626508310261300	1.3435967586742560369112345100	36.518473150433231855601390670	1.6346193436818050809074813700	8.736929210862860151959678030	56.854688598728749293366608300	60.347461116497761957258032380	63.726034416499423544984841370	3.3945591112794294009972858700	40.736199421051966274380917470	50.881171305500331345261762760	1.8897875878751228361932118800	8.021799755755244882707835880	3.7132362451175664140303680900	6.1790802966460906641883363600	2.4657569952170569913072943100	5.7485142911046127723799641500	1.8378451604163374048903840500	2.3841023472769677709734175300	2.6917276543516154935922127300	3.4875886990226702015031804800	2.4598224003723136742705729600	6.970561222023493014936916900	11.933240973807619010452236470	26.543046097304521289663237130	20.142367328003015519778475280	9.639040343174470027978487890	24.003588268438065300554550580	19.709919709919709919709919710	2.4562073865332489522012728800	3.15096648299357810638110700	
dechloromonas agitata	0.0022692202959063265861849900	0.0027754263748768404546148400	0.0025514543289675114815444800	0.0019012129738773337389254300	0.0013528870609881487093457400	0	0	0.0016558073302590510568190300	0	0.0009158012345000641060864200	0	0.0008081461128171973492807500	0	0	0	0	0	0.0008938627384378854783059500	0.0009167415338919345079848200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0.0010719837058476711153990500	0.0010583018488533299467674200	0.0008189404548395286178741900	0.0018732730763827096895049900	0.0008589072981353122557482400	0.0020139567200700856938584400	0	0	0	0	0	0.000939717145139313066766900	0	0.000782087077575217224685800	0	0	0	0.0008386658503652389778340600	0	0.0010198462071919554531176700	0	0	0	0	0	0	0	0.0013787968618583424104126700	0	0	0	0	0.0010354539430086149768058300	0	0	0.0006466799451615406503013500	0	0.0019548813387027407436368600	0	0	0	0	0	0.0022518972234107235345778800	0.0006042442113404553584376700	0.0065041919517128789504835900	0.0068787280249206489588553800	0.0065239610592013221894413300	0.0047781098859093539464533200	0.0044482666587586370510957600	3.3295922184811073699962588900	0.012537762546718091394318600	0.0071976391743508129333578600	
stenotrophomonas spp.	0	0	0	0	0	0	0.0009232928315544558112050800	0	0	0	0.0011955144298591684001625900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007805030342055454740580300	0.0167054823462358617572202100	0.0079737301834682826759838500	0.0100871208702530805536236700	0.0126034221998161383114379800	6.1843506287950732395176839600	0.014328871481963533022078400	0.0095968522324677505778104800	
nitrobacter spp.	0	0	0	0	0	0	0	0	0	0	0.0023910288597183368003251800	0.0008081461128171973492807500	0	0	0	0	0	0.0035754509537515419132238100	0	0	0	0	0	0.0023222869882260049696941500	0	0.0039503311694297038568400	0.0026520626417195974168909900	0	0	0	0	0	0	0.0008175946365791840405526900	0	0	0	0	0	0	0	0.0023581012568679699106279600	0.0041608299468800710114977600	0.000973984864275209163249600	0.0007959565407728738010904600	0	0	0	0.000782087077575217224685800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006516271129009135812122900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
methylococcus capsulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008938627384378854783059500	0.0027502246016758035239544600	0	0	0	0	0	0	0.0013167770564765679522800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006934716578133451685829600	0	0.0007959565407728738010904600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013032542258018271624245700	0.0009433072351664937270068900	0	0.0006819514723332287674409100	0	0	0	0	0	0	0	0	0	0	0	0	
delftia sp.	0.0011346101479531632930924900	0	0	0	0	0	0	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008189404548395286178741900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007997376860389792148175400	
escherichia spp.	0.0714804393210492874648270900	0.1637501561177335868222755700	0.1437319271985031467936723900	0.2623673903950720559717099500	0.1501704637696845067373775600	0.1905229560520500859317456400	0.0849429405030099346308675300	0.1349482974161126611307508300	0.1015685266135253278477757800	0.0961591296225067311390735800	0.1769361356191569232240633100	0.1212219169225796023921124900	0.0477742507405008864777637400	0.0435184104104529098956619600	0.0700480470407166605826813600	0.1036636460232033794348603600	0.1000508733254197049347125700	0.0589949407369004415681927900	0.0577547166351918740030435800	0.0400409307291898385015793900	0.0407747196738022426095820600	0.0267495903968970475139599400	0.0875109388673584198024753100	0.0859246185643621838786837300	0.0912980677513422178617174900	0.0355529805248673347115599900	0.0238685637754763767520188800	0.0432371941604354239788392100	0.032114511171262100289030600	0.0436704337929756768917237900	0.0816030465137365128298123100	0.0605352147956414645347138100	0.0709830757205978529613501100	0.1103752759381898454746136900	0.2189074159973307943328206500	0.0482392667631452001929570700	0.0402154702564265379771618500	0.0376712609226183164222129400	0.1489252095724254203156465100	0.1769349034158743246841368400	0.0936489874832589847644174100	0.0282972150824156389275355500	0.0325931679172272229233991200	0.0360374399781827390402353100	0.0135312611931388546185378300	0.0297130346391430135272499800	0.1691490861250763520180425700	0.1603052684375645400812344500	0.0125133932412034755949727400	0.0075292958054977549008870900	0.0093484154435823127979807400	0.1138064764639452328217878100	0.043610624218992426847371200	8.768421052631578947368421050	0.0285556938013747526872947600	0.0474347137399730638589833700	0.0070222746552063144293699600	0.0060375535832880516814586700	0.0092741795249301538354528700	0.0414317367103201052005836500	0.0144110017704945032321818300	0.0180546152110133152787181200	0.0785914211259255173935224100	0.1726679860271752845701231300	0.2060292924548443571459071700	0.0239853563087799027961875900	0.1011262941005448179094666900	0.2536862160371106693174287600	0.0207876634666263511981253300	0.0464794123544100760075096100	0.02198711813549238211024600	0.060911665525881178295352500	0.0625562028384877037963795600	0.0443354400528252051693236500	0.0254001941703732135196766800	0.0238683015316630068604318100	0.0313371155490850215116241100	0.0463728552554444356948491100	0.0547961657696609393413951300	0.0731135495721950983709576100	0.0305697021730505310672728600	0.062891227656417361909534900	0.0587156495328118997049719800	0.0376939779888404589109094900	0.0192758221879540938880816100	2.3684134795245906357017468100	0.016717016728957455192424800	0.0495837365344167113186874700	
corynebacterium tuberculostearicum	0	0	0	0	0	0	0	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010719837058476711153990500	0	0	0	0.0034356291925412490229929500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rhodoplanes spp.	0	0	0	0	0.0013528870609881487093457400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014829974344144384630214600	0	0	0	0	0	0	0	0.0025433643623785543516964200	0	0.0013233464785750205118704200	0	0	0	0	0	0	0	0	0	0	0.0010069783600350428469292200	0	0	0	0	0	0	0	0	0	0	0.0008754344343380402524752900	0	0	0.0010198462071919554531176700	0	0.00070222746552063144293700	0.000862507654755435954494100	0	0	0	0	0	0	0	0	0	0	0	0.0009113610265570603138727400	0.0006466799451615406503013500	0	0	0	0.0011288975186832539342078500	0	0	0	0	0	0	0	0	0.0005309010984343726607170400	0	0	0.006567399429233285968452600	0.0007997376860389792148175400	
granulicatella elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018732730763827096895049900	0	0	0	0	0	0	0	0.000939717145139313066766900	0	0	0	0	0.0008754344343380402524752900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
paludibacter propionicigenes	18.666606154125442497957701730	5.6341155409999861228681256200	5.2058173158700459261779214200	3.8680177953534354918437963400	5.5563071594783267492829698600	5.4475816351583599312546034900	9.009491450308379805739188240	6.2904120476541349648554894200	10.533556184109025456415530980	0.6950931369855486565195889900	2.3515768835329842431198144600	4.8504929691288184903830612600	0.4872973575531090420731901500	0.2653561610393470115589143700	0.5169743190047257766947187700	1.3735433098074447775118997200	0.7673393250805494319145328100	2.273986806585980656810340200	1.0074989457472360242753158200	0.2936334920140588156782488800	0.2514441046551138294257560300	0.2624803557695522787307319400	3.5079384923115389423677959700	0.9080142123963679431504145300	0.6363611588041315782301801400	12.907048707583319068248554840	10.683834352167398193945340990	0.5112162368380894246909812300	1.3969812359499013625728311200	1.3299632109678956144297700	11.795418140055006498020370540	2.4005343798271615246524443700	3.4039973839945127689780032200	0.7113073338238901152808437600	0.5216344002018179894696581300	0.1779492951707134051562416300	0.1375792403509328930797642100	0.1334872941388431647134936800	0.4842410902449304547370392900	0.5986583868003126422565212500	2.0673265731519429647456876200	0.382012403612611125521729900	0.9930514139887102814107987400	0.2035628366335187151191670500	0.0334301747124606996457993400	0.0453514739229024943310657600	4.2155711130949584175163275900	1.087715502404579026563468100	0.0875937526884243291648092100	0.0520205892016208520424926100	0.0727840916678908639271357800	5.4784686900874558999903702200	2.5386415290555783859037043900	0.0105263157894736842105263200	1.0779774410018969139453770400	0.2058327756930974021023742800	0.5056037751748546389146372300	0.0759006736184783639954804600	0.2040319495484633843799631400	1.1609893178174481652946156800	7.5451887841231934779923415800	9.504250357330926051305198220	0.0358487184083169026707295200	0.025236090265510233898710300	0.0288227507579315940048678400	0.0403963895726819415514738400	0.0884855073379767156707833500	0.0921554009277667329357190200	0.0869302290422556504648877500	0.0774656872573501266791826900	0.079541633254869499987066400	0.1036126269254679836982800300	0.312781014192438518981897800	0.1990378266201301763984529800	0.1800591542299790025061524900	0.0743327104843219356510590700	0.0887884940557408942829349800	0.1522429587631572039793159600	0.7476298781723602134798567800	0.2398849519021607772997534700	1.601982477706882085504107400	0.7026129339740377150830852100	0.2732814799243220517132646600	0.1327252746085931651792587600	0.0637584887755404643990391700	0.1697890586779475668364557300	3.594755633037601346913919300	0.1447525211730552378819747100	
steroidobacter spp.	0	0.0013877131874384202273074200	0.0008504847763225038271814900	0	0	0	0	0.0008279036651295255284095100	0	0	0.0047820577194366736006503600	0.001616292225634394698561500	0.0010616500164555752550614200	0	0	0	0	0.001787725476875770956611900	0.0018334830677838690159696400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016275644312069204039614900	0	0	0	0	0.0008589072981353122557482400	0.0020139567200700856938584400	0	0.003467358289066725842914800	0	0	0	0.000939717145139313066766900	0	0	0.0006844814368634322637170100	0.0006677439602558794855700500	0.0017508688686760805049505800	0.0016773317007304779556681200	0	0	0.0008470484596423761403389900	0	0	0	0.0018013798569704393565471200	0	0	0.0013787968618583424104126700	0	0.0010675092873307997779580700	0	0.0012640786762568102238683300	0.0020709078860172299536116600	0	0.0009113610265570603138727400	0.0012933598903230813006027100	0.0006279553146998059618077600	0.0026065084516036543248491500	0.0018866144703329874540137700	0.0005644487593416269671039300	0.0020458544169996863023227300	0.0006528565739392712814921700	0.0017499190662431862526358200	0.0007506324078035745115259600	0.0066466863247450089428143300	0.0006504191951712878950483600	0	0.0007248845621334802432712600	0	0	0	0	0	
chlorobium spp.	0.0045384405918126531723699700	0	0	0.0009506064869386668694627200	0.0013528870609881487093457400	0	0.0009232928315544558112050800	0	0.001285677552069940858832600	0	0.0011955144298591684001625900	0	0	0	0	0	0	0	0.0009167415338919345079848200	0.0014829974344144384630214600	0	0.001671849399806065469622500	0	0	0	0.006583885282382839761400	0.0159123758503175845013459200	0	0	0.0026466929571500410237408400	0.0015111675280321576449965200	0	0.0007975626485460432917005600	0	0.0008137822156034602019807500	0	0	0	0	0.0008589072981353122557482400	0.0010069783600350428469292200	0.0023581012568679699106279600	0.0027738866312533806743318400	0.000973984864275209163249600	0.0007959565407728738010904600	0.0007819219641879740401907900	0.000939717145139313066766900	0	0.000782087077575217224685800	0.0020534443105902967911510200	0.0020032318807676384567101600	0.0008754344343380402524752900	0.0050319951021914338670043700	0	0	0.0008470484596423761403389900	0.0063200471896856829864329700	0.0017250153095108719089881900	0.0023185448812325384588632200	0.0009006899284852196782735600	0.0020587145386420718903116900	0.0030091025351688858797863500	0.0013787968618583424104126700	0	0.0010675092873307997779580700	0	0	0	0	0.0045568051327853015693636900	0.0084068392871000284539175900	0	0.0013032542258018271624245700	0	0.0033866925560497618026235600	0.0054556117786658301395272700	0.0071814223133319840964138600	0	0.0045037944468214470691557600	0	0.0026016767806851515801934300	0.0029480262963945638395094500	0.0014497691242669604865425200	0.0021236043937374906428681400	0.0014827555529195456836985900	0	0.005373326805736324883279400	0.0031989507441559168592701600	
salinibacter spp.	0	0	0	0	0.0013528870609881487093457400	0	0.0009232928315544558112050800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026520626417195974168909900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006677439602558794855700500	0	0	0	0	0.0008470484596423761403389900	0	0.0017250153095108719089881900	0.0023185448812325384588632200	0.0018013798569704393565471200	0.0010293572693210359451558400	0.0045136538027533288196795300	0	0	0	0	0	0	0	0.0027340830796711809416182100	0.0032333997258077032515067600	0	0.0006516271129009135812122900	0	0.0005644487593416269671039300	0.0047736603063326013720863600	0.0019585697218178138444765100	0.0008749595331215931263179100	0.0007506324078035745115259600	0.0006042442113404553584376700	0.0032520959758564394752417900	0.0019653508642630425596729700	0.0007248845621334802432712600	0.0026545054921718633035851800	0.0007413777764597728418492900	0	0.00298518155874240271293300	0.0015994753720779584296350800	
pseudochrobactrum kiredjianiae	0	0.0013877131874384202273074200	0	0.0028518194608160006083881500	0.0013528870609881487093457400	0.0039283083722072182666339300	0	0	0	0	0.0023910288597183368003251800	0	0.0053082500822778762753070800	0.0021228492883147760924713100	0.0019731844236821594530332800	0.0008638637168600281619571700	0	0	0.0018334830677838690159696400	0.0118639794753155077041716700	0.0054366292898402990146109400	0.0050155481994181964088674900	0.0025003125390673834229278700	0	0.0013626577276319734009211600	0	0	0	0	0	0.0007555837640160788224982600	0.0031311317997745585104162300	0.0023926879456381298751016900	0.0008175946365791840405526900	0	0.0010719837058476711153990500	0.006349811093119979680604500	0.0008189404548395286178741900	0	0.0017178145962706245114964700	0	0	0.0013869433156266903371659200	0	0.0007959565407728738010904600	0.0007819219641879740401907900	0	0	0.000782087077575217224685800	0.0013689628737268645274340200	0.0006677439602558794855700500	0	0	0	0	0	0	0.0017250153095108719089881900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006528565739392712814921700	0	0	0.0012084884226809107168753300	0	0	0	0	0.0007413777764597728418492900	0	0.000597036311748480542586600	0	
spirochaeta spp.	2.2215666696922937278751021100	0.3566422891716739984180069700	0.1879571355672733458071100500	0.1368873341191680292026312800	0.1731695438064830347962552100	0.124723790817579179965627300	0.1708091738375743250729401300	0.1283250680950764569034747100	0.1169966572383646181537670400	0.0412110555525028847738886800	0.3168113239126796260430863400	0.4889283982544043963148537300	0.0382194005924007091822109900	0.0244127668156199250634201200	0.0325575429907556309750490800	0.0371461398249812109641582900	0.0322197727658131253179582800	0.4951999570945885549814970400	0.2016831374562255917566601300	0.0296599486882887692604291800	0.0271831464492014950730547100	0.045139933794763767679807400	0.0800100012501562695336917100	0.0371565918116160795151064800	0.040879731828959202027634700	1.6064680089014129017815993600	1.8564438492037181918236908800	0.0279770079861640978686606600	0.0504656604119833004541909400	0.0449937802715506974035942100	0.3641913742557499924441623600	0.098108796392936166659708600	0.2568151728318259399275813100	0.0891178153871310604202436400	0.0854471326383633212079783200	0.0192957067052580800771828300	0.0169328295816532791482786700	0.0163788090967905723574838900	0.0215426403784011614293073600	0.0317795700310065534626847700	0.0171186321205957283977967300	0.2452425307142688707053080900	0.1407747465361090692223408800	0.0175317275569537649384928600	0.0151231742746846022207187500	0.0093830635702556884822894700	0.0131560400319503829347366400	0.009834679045249358287192300	0.0078208707757521722468579700	0.0102672215529514839557551200	0.0160258550461411076536812700	0.019259557555436885554456400	0.0041933292518261948891703100	0.0315789473684210526315789500	0.798539580231301119791135500	0.0355760353049797978942375300	0.0077245021207269458723069600	0.0138001224760869752719055400	0.0081149070843138846060212600	0.0072055194278817574261884600	3.2157121093589162926668588100	4.0367110509290604077333935200	0.0124091717567250816937140700	0.0146103680484532933097796500	0.0106750928733079977795806800	0.0189358076121946601022533600	0.0176971014675953431341566700	0.0082836315440689198144466500	0.0037795751757502456723864200	0.0091136102655706031387273800	0.0090535192322615691042189400	0.011931150979296313274347400	0.0084711524677118765557597300	0.0113196868219979247240826300	0.0084667313901244045065588900	0.0102292720849984315116136300	0.010445705183028340503874700	0.0061247167318511518842253500	0.0075063240780357451152596100	0.0096679073814472857350026600	0	0	0.0021746536864004407298137800	0.0005309010984343726607170400	0.0437412888111265976691082700	0.0028777806555584333362111100	0	0	
